,id,ASP,OPI,A_start,O_start,text
2036,954,尺寸大小,合适,19.0,23.0,还不错，美容液比较丰富，滑滑的，面膜纸尺寸大小合适，非常服帖脸型，价格也不贵。
2037,954,_,非常服帖,,26.0,还不错，美容液比较丰富，滑滑的，面膜纸尺寸大小合适，非常服帖脸型，价格也不贵。
2038,954,价格,不贵,33.0,36.0,还不错，美容液比较丰富，滑滑的，面膜纸尺寸大小合适，非常服帖脸型，价格也不贵。
2039,955,_,还好吧,,0.0,还好吧，物流很给力，快递员态度很好，就是好小一支啊，好评吧
2040,955,物流,很给力,4.0,6.0,还好吧，物流很给力，快递员态度很好，就是好小一支啊，好评吧
2041,955,快递员态度,很好,10.0,15.0,还好吧，物流很给力，快递员态度很好，就是好小一支啊，好评吧
2042,955,_,好评,,26.0,还好吧，物流很给力，快递员态度很好，就是好小一支啊，好评吧
2043,956,_,超级好用,,0.0,超级好用，真的很喜欢，很喜欢这个牌子
2044,956,_,很喜欢,,7.0,超级好用，真的很喜欢，很喜欢这个牌子
2045,957,包装,完好,15.0,17.0,个人情况：中性批发 整体描述：包装完好，送了一块面膜，用着还行 清洁能力：洗不干净，不推荐使用
2046,957,_,还行,,29.0,个人情况：中性批发 整体描述：包装完好，送了一块面膜，用着还行 清洁能力：洗不干净，不推荐使用
2047,957,能力,洗不干净,34.0,37.0,个人情况：中性批发 整体描述：包装完好，送了一块面膜，用着还行 清洁能力：洗不干净，不推荐使用
2048,957,_,不推荐,,42.0,个人情况：中性批发 整体描述：包装完好，送了一块面膜，用着还行 清洁能力：洗不干净，不推荐使用
2049,958,_,垃圾,,0.0,垃圾东东白浪费运费卷
2050,959,面膜液,没有多少,4.0,0.0,没有多少面膜液，比以前用的差了很多，给五星是为了方便大家看到。不会再来买了
2051,959,_,差了很多,,13.0,没有多少面膜液，比以前用的差了很多，给五星是为了方便大家看到。不会再来买了
2052,960,_,挺好的,,0.0,挺好的  就是物流有点慢  可能是因为偏吧
2053,960,物流,有点慢,7.0,9.0,挺好的  就是物流有点慢  可能是因为偏吧
2054,961,价格,非常合适,4.0,6.0,买一送一价格非常合适，喜欢，用了跟舒服也很符合我的皮肤，还会再来买！！
2055,961,_,喜欢,,11.0,买一送一价格非常合适，喜欢，用了跟舒服也很符合我的皮肤，还会再来买！！
2056,961,_,跟舒服,,16.0,买一送一价格非常合适，喜欢，用了跟舒服也很符合我的皮肤，还会再来买！！
2057,962,水分,多,0.0,2.0,水分多，速度快挺好的
2058,962,速度,快,4.0,6.0,水分多，速度快挺好的
2059,962,_,挺好的,,7.0,水分多，速度快挺好的
2060,963,_,挺好的,,13.0,跟bb霜一起买的，效果还是挺好的，挺服帖的。
2061,963,_,挺服帖的,,17.0,跟bb霜一起买的，效果还是挺好的，挺服帖的。
2062,964,_,不错,,13.0,收到就迫不及待的打开用了，不错，挺好的
2063,964,_,挺好的,,16.0,收到就迫不及待的打开用了，不错，挺好的
2064,965,_,非常好用,,2.0,面膜非常好用，已经不是一次买了，脸上比较滋润，下次还来买
2065,965,_,比较滋润,,18.0,面膜非常好用，已经不是一次买了，脸上比较滋润，下次还来买
2066,966,_,很喜欢,,12.0,买给妹妹的生日礼物女生都很喜欢会继续支持下去的
2067,967,_,是正品,,20.0,用了两天了没有什么不舒服的感觉，查了一下是正品，不刺激皮肤，眼睛也不会刺痛
2068,967,_,不刺激,,24.0,用了两天了没有什么不舒服的感觉，查了一下是正品，不刺激皮肤，眼睛也不会刺痛
2069,967,_,不会刺痛,,33.0,用了两天了没有什么不舒服的感觉，查了一下是正品，不刺激皮肤，眼睛也不会刺痛
2070,968,_,非常的不错,,0.0,非常的不错，脸比较暗一点，擦了以后很自然。
2071,968,_,很自然,,17.0,非常的不错，脸比较暗一点，擦了以后很自然。
2072,969,_,很好,,0.0,很好，味道也很好，用后效果很不错，超级喜欢，下次还会来的
2073,969,味道,_,3.0,,很好，味道也很好，用后效果很不错，超级喜欢，下次还会来的
2074,969,_,很不错,,13.0,很好，味道也很好，用后效果很不错，超级喜欢，下次还会来的
2075,969,_,超级喜欢,,17.0,很好，味道也很好，用后效果很不错，超级喜欢，下次还会来的
2076,970,味道,很好,15.0,17.0,宝贝收到了，迫不及待打开包装，味道很好，晚上试试，卖家好有爱，买一份送一份哦，还会继续购买的哦！
2077,970,卖家,好有爱,25.0,27.0,宝贝收到了，迫不及待打开包装，味道很好，晚上试试，卖家好有爱，买一份送一份哦，还会继续购买的哦！
2078,971,_,很满意,,7.0,已经在使用了，很满意，服贴不卡粉，很好。与哈利勒同学普通葡萄牙语哦什么加油站我说
2079,971,_,服贴,,11.0,已经在使用了，很满意，服贴不卡粉，很好。与哈利勒同学普通葡萄牙语哦什么加油站我说
2080,971,_,不卡粉,,13.0,已经在使用了，很满意，服贴不卡粉，很好。与哈利勒同学普通葡萄牙语哦什么加油站我说
2081,971,_,很好,,17.0,已经在使用了，很满意，服贴不卡粉，很好。与哈利勒同学普通葡萄牙语哦什么加油站我说
2082,972,_,不错,,0.0,不错！挺好的
2083,972,_,挺好的,,3.0,不错！挺好的
2084,973,赠品,很好,0.0,2.0,赠品很好，补水美白，好好好
2085,973,_,补水,,5.0,赠品很好，补水美白，好好好
2086,973,_,美白,,7.0,赠品很好，补水美白，好好好
2087,973,_,好,,10.0,赠品很好，补水美白，好好好
2088,974,_,还行吧,,0.0,还行吧 对我来说有点干 不知道为什么其他都还行的
2089,974,_,有点干,,8.0,还行吧 对我来说有点干 不知道为什么其他都还行的
2090,974,_,还,,21.0,还行吧 对我来说有点干 不知道为什么其他都还行的
2091,975,_,挺好用的,,19.0,买33片送20片，好大一包，试用了一下挺好用的，下次再来
2092,976,_,特别给力,,6.0,买了好多**特别给力给快递五分
2093,976,快递,给,11.0,10.0,买了好多**特别给力给快递五分
2094,977,_,更好,,10.0,老品牌啦 效果比以前更好了
2095,978,_,蛮好的,,0.0,蛮好的，划算
2096,978,_,划算,,4.0,蛮好的，划算
2097,979,_,水水润润的,,18.0,面膜用了好久才来评价，很好用敷过之后水水润润的，又实惠，是一款很不错的面膜
2098,979,_,实惠,,25.0,面膜用了好久才来评价，很好用敷过之后水水润润的，又实惠，是一款很不错的面膜
2099,979,_,很不错,,31.0,面膜用了好久才来评价，很好用敷过之后水水润润的，又实惠，是一款很不错的面膜
2100,980,_,不油腻,,0.0,不油腻，好用
2101,980,_,好用,,4.0,不油腻，好用
2102,981,发货,非常不错,15.0,9.0,收到了  面膜效果非常不错**发货也非常给力  赞一下
2103,981,_,非常给力,,18.0,收到了  面膜效果非常不错**发货也非常给力  赞一下
2104,981,_,赞一下,,24.0,收到了  面膜效果非常不错**发货也非常给力  赞一下
2105,982,_,还不错,,0.0,还不错，挺好用的是正品
2106,982,_,挺好用的,,4.0,还不错，挺好用的是正品
2107,982,_,是,,8.0,还不错，挺好用的是正品
2108,982,_,正品,,9.0,还不错，挺好用的是正品
2109,983,_,有点白,,8.0,买的自然色，还是有点白。不过挺保湿，对得起这个价位，**老客户！
2110,983,_,挺保湿,,14.0,买的自然色，还是有点白。不过挺保湿，对得起这个价位，**老客户！
2111,984,_,不错,,6.0,个人面膜还是不错的吧，第一次用哦。
2112,985,_,很好用,,7.0,听朋友介绍的说很好用就买来试试，价格也合适
2113,985,价格,合适,16.0,19.0,听朋友介绍的说很好用就买来试试，价格也合适
2114,986,_,很不错,,0.0,很不错的，看着包装比较好，很喜欢，只是还没有试用，防晒的看起来有点小
2115,986,包装,比较好,7.0,9.0,很不错的，看着包装比较好，很喜欢，只是还没有试用，防晒的看起来有点小
2116,986,_,很喜欢,,13.0,很不错的，看着包装比较好，很喜欢，只是还没有试用，防晒的看起来有点小
2117,986,_,有点小,,31.0,很不错的，看着包装比较好，很喜欢，只是还没有试用，防晒的看起来有点小
2118,987,_,不错,,8.0,回购的面膜，效果不错，还很便宜呢
2119,987,_,很便宜,,12.0,回购的面膜，效果不错，还很便宜呢
2120,988,_,超级喜欢,,0.0,超级喜欢，微微一点白，薄薄的很舒服，以后还会购买
2121,988,_,微微一点白,,5.0,超级喜欢，微微一点白，薄薄的很舒服，以后还会购买
2122,988,_,薄薄的,,11.0,超级喜欢，微微一点白，薄薄的很舒服，以后还会购买
2123,988,_,很舒服,,14.0,超级喜欢，微微一点白，薄薄的很舒服，以后还会购买
2124,989,_,是正品,,2.0,商品是正品哦，质量棒棒哒，**的服务跟物流一样棒哦
2125,989,_,棒棒哒,,9.0,商品是正品哦，质量棒棒哒，**的服务跟物流一样棒哦
2126,989,服务,_,16.0,,商品是正品哦，质量棒棒哒，**的服务跟物流一样棒哦
2127,989,物流,棒,19.0,23.0,商品是正品哦，质量棒棒哒，**的服务跟物流一样棒哦
2128,990,_,很好,,0.0,很好，朋友喜欢。**可以是保险的推荐，选择**！
2129,990,_,喜欢,,5.0,很好，朋友喜欢。**可以是保险的推荐，选择**！
2130,991,_,水水的,,0.0,水水的，很舒服，很清爽
2131,991,_,很舒服,,4.0,水水的，很舒服，很清爽
2132,991,_,很清爽,,8.0,水水的，很舒服，很清爽
2133,992,_,非常好,,0.0,非常好 很喜欢 细腻不油腻 很好用
2134,992,_,很喜欢,,4.0,非常好 很喜欢 细腻不油腻 很好用
2135,992,_,细腻,,8.0,非常好 很喜欢 细腻不油腻 很好用
2136,992,_,不油腻,,10.0,非常好 很喜欢 细腻不油腻 很好用
2137,992,_,很好用,,14.0,非常好 很喜欢 细腻不油腻 很好用
2138,993,味道,很好闻,9.0,11.0,终于没忍住，买了，味道很好闻，上妆效果很好，值得推荐，如果配点小赠品就更好了，！
2139,993,上妆效果,很好,15.0,19.0,终于没忍住，买了，味道很好闻，上妆效果很好，值得推荐，如果配点小赠品就更好了，！
2140,994,_,非常棒,,5.0,一直都用，非常棒，经济实惠，非常棒赠品好多包装挺好
2141,994,_,经济实惠,,9.0,一直都用，非常棒，经济实惠，非常棒赠品好多包装挺好
2142,994,赠品,好多,17.0,19.0,一直都用，非常棒，经济实惠，非常棒赠品好多包装挺好
2143,994,包装,挺好,21.0,23.0,一直都用，非常棒，经济实惠，非常棒赠品好多包装挺好
2144,995,_,贵,,0.0,贵呀
2145,996,_,不错,,6.0,还没用，看着不错，好评哦
2146,996,_,好评,,9.0,还没用，看着不错，好评哦
2147,997,_,还好,,16.0,我还是更喜欢用另一款洗面奶，这款还好
2148,998,_,假的,,1.0,是假的，拿去检测了
2149,999,_,没有多大效果,,8.0,面膜第一次用感觉没有多大效果，，继续使用看看，，稍后再来评论，
2150,1000,_,非常满意,,13.0,用了好久才来追评，忘记了，非常满意，很喜欢，态度好，物流也特别快给满分
2151,1000,_,很喜欢,,18.0,用了好久才来追评，忘记了，非常满意，很喜欢，态度好，物流也特别快给满分
2152,1000,态度,好,22.0,24.0,用了好久才来追评，忘记了，非常满意，很喜欢，态度好，物流也特别快给满分
2153,1000,物流,特别快,26.0,29.0,用了好久才来追评，忘记了，非常满意，很喜欢，态度好，物流也特别快给满分
2154,1001,_,很好,,8.0,面膜试用了，效果很好，是正品，和实体店一样
2155,1001,_,是正品,,11.0,面膜试用了，效果很好，是正品，和实体店一样
2156,1002,湿,_,4.0,,滋润及保湿：�保思个啦
2157,1003,_,很划算,,17.0,首先不得不说99元买还有两个替换装很划算，其次今天试用了，味道很好闻，很自然。
2158,1003,味道,很好闻,29.0,31.0,首先不得不说99元买还有两个替换装很划算，其次今天试用了，味道很好闻，很自然。
2159,1003,_,很自然,,35.0,首先不得不说99元买还有两个替换装很划算，其次今天试用了，味道很好闻，很自然。
2160,1004,赠品,不错,7.0,3.0,看起来不错还有赠品，希望是正品就好
2161,1004,_,希望是正品,,10.0,看起来不错还有赠品，希望是正品就好
2162,1005,_,还可以,,2.0,看着还可以 还没有用
2163,1006,_,很服帖,,0.0,很服帖，精华液也多，用完皮肤滑滑的嫩嫩的
2164,1006,精华液,多,4.0,8.0,很服帖，精华液也多，用完皮肤滑滑的嫩嫩的
2165,1006,_,滑滑的,,14.0,很服帖，精华液也多，用完皮肤滑滑的嫩嫩的
2166,1006,_,嫩嫩的,,17.0,很服帖，精华液也多，用完皮肤滑滑的嫩嫩的
2167,1007,_,还不错,,0.0,还不错，包装完整，挺清爽的
2168,1007,包装,完整,4.0,6.0,还不错，包装完整，挺清爽的
2169,1007,_,挺清爽的,,9.0,还不错，包装完整，挺清爽的
2170,1008,_,非常喜欢,,0.0,非常喜欢，物超所值。超赞，物流还常快，商家服务好。?
2171,1008,_,物超所值,,5.0,非常喜欢，物超所值。超赞，物流还常快，商家服务好。?
2172,1008,_,超赞,,10.0,非常喜欢，物超所值。超赞，物流还常快，商家服务好。?
2173,1008,物流,常快,13.0,16.0,非常喜欢，物超所值。超赞，物流还常快，商家服务好。?
2174,1008,商家服务,好,19.0,23.0,非常喜欢，物超所值。超赞，物流还常快，商家服务好。?
2175,1009,_,粘稠些,,29.0,以前一直用的是***的，这次换成了***的，这款比***的粘稠些，也挺好用的，也很好推开，好评。
2176,1009,_,挺好用的,,34.0,以前一直用的是***的，这次换成了***的，这款比***的粘稠些，也挺好用的，也很好推开，好评。
2177,1009,_,很好推开,,40.0,以前一直用的是***的，这次换成了***的，这款比***的粘稠些，也挺好用的，也很好推开，好评。
2178,1009,_,好评,,45.0,以前一直用的是***的，这次换成了***的，这款比***的粘稠些，也挺好用的，也很好推开，好评。
2179,1010,清洁能力,_,0.0,,清洁能力：泡沫适中，非常舒适，对黑头有一定的清洁作用
