,id,ASP,OPI,A_start,O_start,text
1203,554,物流,还蛮快,21.0,23.0,还没用，送了面膜，包装还不错，忘记拍照了，物流还蛮快
1204,555,_,还不错,,0.0,还不错吧，看~上推荐的，价格便宜，具体作用，有待时间的检验
1205,555,价格,便宜,12.0,14.0,还不错吧，看~上推荐的，价格便宜，具体作用，有待时间的检验
1206,556,_,超级划算,,2.0,面膜超级划算，很喜欢**买东西，又便宜又快。购物体验很好！面膜也不错。补水效果不错！
1207,556,_,便宜,,17.0,面膜超级划算，很喜欢**买东西，又便宜又快。购物体验很好！面膜也不错。补水效果不错！
1208,556,_,快,,20.0,面膜超级划算，很喜欢**买东西，又便宜又快。购物体验很好！面膜也不错。补水效果不错！
1209,556,_,不错,,32.0,面膜超级划算，很喜欢**买东西，又便宜又快。购物体验很好！面膜也不错。补水效果不错！
1210,556,补水效果,不错,35.0,39.0,面膜超级划算，很喜欢**买东西，又便宜又快。购物体验很好！面膜也不错。补水效果不错！
1211,557,_,挺好用,,2.0,确实挺好用，挺舒服，挺干净！！！！之前也考虑过其它的，感觉这个性价比高！
1212,557,_,挺舒服,,6.0,确实挺好用，挺舒服，挺干净！！！！之前也考虑过其它的，感觉这个性价比高！
1213,557,_,挺干净,,10.0,确实挺好用，挺舒服，挺干净！！！！之前也考虑过其它的，感觉这个性价比高！
1214,557,性价比,高,31.0,34.0,确实挺好用，挺舒服，挺干净！！！！之前也考虑过其它的，感觉这个性价比高！
1215,558,_,好开心,,0.0,好开心，送了超级多中样
1216,558,_,超级多,,6.0,好开心，送了超级多中样
1217,559,保湿效果,非常好,6.0,10.0,一直用这个，保湿效果非常好，干性皮肤很适合用，冬天再也不怕天气干燥
1218,560,_,很好用,,0.0,很好用，一直都在用，也很好涂抹，一抹就开！
1219,560,_,很好涂抹,,11.0,很好用，一直都在用，也很好涂抹，一抹就开！
1220,560,_,一抹就开,,16.0,很好用，一直都在用，也很好涂抹，一抹就开！
1221,561,_,还可以,,0.0,还可以还有赠送，很实惠！
1222,561,_,很实惠,,8.0,还可以还有赠送，很实惠！
1223,562,包装,太丑了,0.0,3.0,包装也太丑了。。吧
1224,563,_,很好,,0.0,很好，下次再来购买。
1225,564,_,好快,,6.0,哈哈哈哈哈，好快就到啦，很喜欢，很香哦！
1226,564,_,很喜欢,,12.0,哈哈哈哈哈，好快就到啦，很喜欢，很香哦！
1227,564,_,很香,,16.0,哈哈哈哈哈，好快就到啦，很喜欢，很香哦！
1228,565,_,太白了,,2.0,感觉太白了，白的不自然。
1229,565,_,白的不自然,,6.0,感觉太白了，白的不自然。
1230,566,_,还不错,,0.0,还不错吧，给老妈买的，还送了很多赠品，如果用着好，我也给自己买试试
1231,566,赠品,很多,16.0,14.0,还不错吧，给老妈买的，还送了很多赠品，如果用着好，我也给自己买试试
1232,567,_,很不错,,0.0,很不错，又便宜。精华很多！
1233,567,_,便宜,,5.0,很不错，又便宜。精华很多！
1234,567,精华,很多,8.0,10.0,很不错，又便宜。精华很多！
1235,568,_,水水嫩嫩的,,2.0,用后水水嫩嫩的，不油腻
1236,568,_,不油腻,,8.0,用后水水嫩嫩的，不油腻
1237,569,保质期,_,0.0,,保质期四年，买到手还剩两年，怪不得便宜了，应当提前告知不足四年的！
1238,569,_,便宜,,17.0,保质期四年，买到手还剩两年，怪不得便宜了，应当提前告知不足四年的！
1239,570,_,很好,,0.0,很好，是正品
1240,570,_,是正品,,3.0,很好，是正品
1241,571,_,还不错,,3.0,看起来还不错，等用了再来评论吧
1242,572,_,清香型,,29.0,当天到货，才拿到就打开试用，涂在手上我用湿毛巾擦都擦不掉，清香型，很喜欢
1243,572,_,很喜欢,,33.0,当天到货，才拿到就打开试用，涂在手上我用湿毛巾擦都擦不掉，清香型，很喜欢
1244,573,_,优惠多多,,5.0,****，优惠多多。非常满意。希望能白一点。
1245,573,_,非常满意,,10.0,****，优惠多多。非常满意。希望能白一点。
1246,574,_,没让人失望,,6.0,与描述的一样 没让人失望
1247,575,_,确实,,0.0,确实挺白的，不过用完脸上长痘，还刺痒啊
1248,575,_,挺白的,,2.0,确实挺白的，不过用完脸上长痘，还刺痒啊
1249,575,_,长痘,,12.0,确实挺白的，不过用完脸上长痘，还刺痒啊
1250,575,_,刺痒,,16.0,确实挺白的，不过用完脸上长痘，还刺痒啊
1251,576,快递速度,很快,10.0,14.0,大品牌值得信赖，**快递速度很快。
1252,577,_,补水的,,0.0,补水的，买隔离送的，很满意，谢谢，好评哈
1253,577,_,很满意,,10.0,补水的，买隔离送的，很满意，谢谢，好评哈
1254,577,_,好评,,17.0,补水的，买隔离送的，很满意，谢谢，好评哈
1255,578,_,很不错,,0.0,很不错，用起来感觉很水润
1256,578,_,很水润,,9.0,很不错，用起来感觉很水润
1257,579,颜色,挺合适,0.0,2.0,颜色挺合适，自然偏白
1258,579,_,自然偏白,,6.0,颜色挺合适，自然偏白
1259,580,_,不过敏,,8.0,买回来先用一张，不过敏，好
1260,580,_,好,,12.0,买回来先用一张，不过敏，好
1261,581,发货速度,快,26.0,30.0,第二次购买了，一直都是在**买的化妆品，面膜什么的，发货速度快，商品好，信赖**
1262,581,_,好,,34.0,第二次购买了，一直都是在**买的化妆品，面膜什么的，发货速度快，商品好，信赖**
1263,582,_,很好,,6.0,用了几天感觉很好
1264,583,_,挺香的,,0.0,挺香的，感觉效果不错，泡沫很多
1265,583,_,不错,,8.0,挺香的，感觉效果不错，泡沫很多
1266,583,泡沫,很多,11.0,13.0,挺香的，感觉效果不错，泡沫很多
1267,584,_,很不错,,15.0,一直在用这个牌子的护肤品，感觉很不错
1268,585,_,非常好用,,0.0,非常好用很好
1269,585,_,很好,,4.0,非常好用很好
1270,586,包装,精美,0.0,2.0,包装精美，质量上乘，价格合理，值得购买。
1271,586,_,上乘,,7.0,包装精美，质量上乘，价格合理，值得购买。
1272,586,价格,合理,10.0,12.0,包装精美，质量上乘，价格合理，值得购买。
1273,587,_,还好,,12.0,第一次用这个牌子，感觉也还好。一直在**买东西，速度快，质量有保证，相信**，相信#。
1274,587,速度,快,24.0,26.0,第一次用这个牌子，感觉也还好。一直在**买东西，速度快，质量有保证，相信**，相信#。
1275,588,_,挺好用,,4.0,这款面膜挺好用的，精华很多，粘稠，而且面膜很服帖，没有气泡现象，挺好。
1276,588,精华,很多,9.0,11.0,这款面膜挺好用的，精华很多，粘稠，而且面膜很服帖，没有气泡现象，挺好。
1277,588,_,粘稠,,14.0,这款面膜挺好用的，精华很多，粘稠，而且面膜很服帖，没有气泡现象，挺好。
1278,588,_,很服帖,,21.0,这款面膜挺好用的，精华很多，粘稠，而且面膜很服帖，没有气泡现象，挺好。
1279,588,_,没有气泡,,25.0,这款面膜挺好用的，精华很多，粘稠，而且面膜很服帖，没有气泡现象，挺好。
1280,588,_,挺好,,32.0,这款面膜挺好用的，精华很多，粘稠，而且面膜很服帖，没有气泡现象，挺好。
1281,589,_,很不错,,0.0,很不错的一款隔离霜继续关注的&hellip
1282,590,遮瑕,_,5.0,,第一次买，遮瑕，保湿效果非常好。下次还买。
1283,590,保湿效果,非常好,8.0,12.0,第一次买，遮瑕，保湿效果非常好。下次还买。
1284,591,_,非常好用,,0.0,非常好用，洗了脸很清爽舒服。
1285,591,_,很清爽舒服,,8.0,非常好用，洗了脸很清爽舒服。
1286,592,_,还行吧,,0.0,还行吧，该车滴滴滴滴啊哈哈哈啊哈 哥给您你
1287,593,离,非常好用,1.0,2.0,隔离非常好用，有一点提亮肤色
1288,593,_,有一点提亮肤色,,7.0,隔离非常好用，有一点提亮肤色
1289,594,补水效果,很柔滑,11.0,8.0,已经第二次购买，很柔滑补水效果很好，真心好用
1290,594,_,很好,,15.0,已经第二次购买，很柔滑补水效果很好，真心好用
1291,594,_,真心好用,,18.0,已经第二次购买，很柔滑补水效果很好，真心好用
1292,595,_,可以的,,2.0,感觉可以的
1293,596,_,不错,,0.0,不错，拿来补水用！
1294,596,补水,_,5.0,,不错，拿来补水用！
1295,597,_,不错,,0.0,不错，挺好用的
1296,597,_,挺好用的,,3.0,不错，挺好用的
1297,598,活动,挺划算的,1.0,6.0,做活动买的还挺划算的，包装很好，精华液也挺多的，效果嘛没什么突出的，就单纯补补水还OK吧
1298,598,包装,很好,11.0,13.0,做活动买的还挺划算的，包装很好，精华液也挺多的，效果嘛没什么突出的，就单纯补补水还OK吧
1299,598,精华液,挺多的,16.0,20.0,做活动买的还挺划算的，包装很好，精华液也挺多的，效果嘛没什么突出的，就单纯补补水还OK吧
1300,598,效果,没什么突出的,24.0,27.0,做活动买的还挺划算的，包装很好，精华液也挺多的，效果嘛没什么突出的，就单纯补补水还OK吧
1301,599,_,更滑,,8.0,和以前用的比起来更滑
1302,600,_,很好,,4.0,**大牌很好，用后感觉挺好
1303,600,_,挺好,,11.0,**大牌很好，用后感觉挺好
1304,601,_,好,,20.0,买了一大堆可以用一段时间了还赠送了五片，好。
1305,602,_,好评,,5.0,个人情况：好评，
1306,603,_,非常好,,0.0,非常好，还送了面膜，给个赞！
1307,603,_,赞,,12.0,非常好，还送了面膜，给个赞！
1308,604,_,有点火辣辣的,,19.0,我用化妆品基本不会过敏的，但是用这款乳有点火辣辣的感觉
1309,605,_,正品,,0.0,正品，价格实惠，感谢卖家送的礼物，谢谢！还会回购的！
1310,605,价格,实惠,3.0,5.0,正品，价格实惠，感谢卖家送的礼物，谢谢！还会回购的！
1311,605,礼物,_,14.0,,正品，价格实惠，感谢卖家送的礼物，谢谢！还会回购的！
1312,606,_,是正品,,0.0,是正品，跟我在柜台买的一样但是比柜台要便宜很多，值得购买
1313,606,_,便宜很多,,19.0,是正品，跟我在柜台买的一样但是比柜台要便宜很多，值得购买
1314,607,_,实用,,2.0,商品实用，性价比高；老婆很喜欢。
1315,607,性价比,高,5.0,8.0,商品实用，性价比高；老婆很喜欢。
1316,607,_,很喜欢,,12.0,商品实用，性价比高；老婆很喜欢。
1317,608,_,不错,,0.0,不错，挺温和的一款洗面奶，我一直都在用这个牌子的！
1318,608,_,挺温和的,,3.0,不错，挺温和的一款洗面奶，我一直都在用这个牌子的！
1319,609,_,挺好的,,0.0,挺好的，价格很实惠
1320,609,价格,很实惠,4.0,6.0,挺好的，价格很实惠
1321,610,_,还不错,,16.0,买水乳套装时凑单买的，听说用起来还不错
1322,611,_,好用,,7.0,第二次购买了，好用。服帖保湿，不假白。
1323,611,_,服帖,,10.0,第二次购买了，好用。服帖保湿，不假白。
1324,611,_,保湿,,12.0,第二次购买了，好用。服帖保湿，不假白。
1325,611,_,不假白,,15.0,第二次购买了，好用。服帖保湿，不假白。
1326,612,_,非常失望,,0.0,非常失望，收到货居然是次品，镜子碎成这样了，不知这么多好评是哪来的，差差差
1327,612,_,是次品,,10.0,非常失望，收到货居然是次品，镜子碎成这样了，不知这么多好评是哪来的，差差差
1328,612,_,差差,,34.0,非常失望，收到货居然是次品，镜子碎成这样了，不知这么多好评是哪来的，差差差
1329,613,_,很满意,,3.0,宝贝！很满意！快递小哥很礼貌
1330,613,快递小哥,很礼貌,7.0,11.0,宝贝！很满意！快递小哥很礼貌
1331,614,物流,很准时,0.0,2.0,物流很准时，快递员辛苦了(�&nabla
1332,614,快递员,_,6.0,,物流很准时，快递员辛苦了(�&nabla
1333,615,物流,快,6.0,8.0,今天刚收到，物流快，打开了看看，产品一样，??
1334,616,_,不错,,2.0,东西不错一直在用，这次有促销就多买了些，好评！
1335,616,_,好评,,20.0,东西不错一直在用，这次有促销就多买了些，好评！
1336,618,_,不,,3.0,隔离霜不错。用完还会继续买。
1337,618,_,错,,4.0,隔离霜不错。用完还会继续买。
1338,619,性,_,0.0,,性价比比较高，适合学生党。
1339,619,价比,比较高,1.0,3.0,性价比比较高，适合学生党。
1340,620,_,超级难用,,0.0,超级难用！！！！上妆超级差，#，。很想退，但是开了封不能退。再#也不买了
1341,620,上妆,超级差,8.0,10.0,超级难用！！！！上妆超级差，#，。很想退，但是开了封不能退。再#也不买了
1342,621,_,挺好用的,,5.0,多次购买了 挺好用的
1343,622,_,不卡粉,,19.0,以前在实体店买过  这次在**买也蛮好的  也不卡粉
1344,623,_,的不错,,21.0,还没用，但***的产品用了好几种了，都非常的不错，我是敏感肌肤，很适合用这款氨基酸的。囤货中。
1345,624,_,挺不错的,,0.0,挺不错的  敏感肌终于找到合适的洗面奶了
1346,625,_,还不错,,0.0,还不错，隔离效果还可以！
1347,625,隔离效果,还可以,4.0,8.0,还不错，隔离效果还可以！
1348,626,_,挺好的,,5.0,昨天用了，挺好的，淡妆卸得干净，量也大，性价比不错
1349,626,_,卸得干净,,11.0,昨天用了，挺好的，淡妆卸得干净，量也大，性价比不错
1350,626,_,量也大,,16.0,昨天用了，挺好的，淡妆卸得干净，量也大，性价比不错
1351,626,性价比,不错,20.0,23.0,昨天用了，挺好的，淡妆卸得干净，量也大，性价比不错
1352,627,快递员,_,10.0,,宝贝收到了，我要投诉快递员，服务态度不好，还反说我这个人说话不好听
1353,627,服务态度,不好,14.0,18.0,宝贝收到了，我要投诉快递员，服务态度不好，还反说我这个人说话不好听
1354,628,_,好用,,0.0,好用 颜色是紫色 偏黄肤色用的显白 用完再来
1355,628,_,显白,,13.0,好用 颜色是紫色 偏黄肤色用的显白 用完再来
1356,629,_,有点干,,2.0,感觉有点干，不好涂开吧
1357,629,_,不好涂开,,6.0,感觉有点干，不好涂开吧
1358,630,包装,有点失望,0.0,2.0,包装有点失望，都不敢用，试试效果还可以
